City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
380,Mumford,GH,2022-11-21 17:20:10,5.2618,-0.759,80.82,78,57,11.18
381,Ola,RU,2022-11-21 17:20:10,59.5833,151.2833,24.75,89,100,16.71
382,Bonfim,BR,2022-11-21 17:20:11,3.0833,-59.95,89.83,48,64,7.38
383,Rio Grande,BR,2022-11-21 17:20:11,-32.035,-52.0986,84.31,69,100,3.76
384,Luderitz,NA,2022-11-21 17:20:12,-26.6481,15.1594,65.05,66,96,13.85
385,Onega,RU,2022-11-21 17:20:12,63.9061,38.1404,24.71,90,95,3.65
386,Kandrian,PG,2022-11-21 17:20:13,-6.2167,149.55,77.45,90,72,3.76
387,Ndola,ZM,2022-11-21 17:20:14,-12.9587,28.6366,73.74,52,92,1.36
388,Bagua Grande,PE,2022-11-21 17:20:14,-5.7561,-78.4411,93.09,45,64,5.57
389,Griffin,US,2022-11-21 17:20:08,33.2468,-84.2641,55.81,29,0,6.91
390,Alibag,IN,2022-11-21 17:20:15,18.6411,72.8792,77.07,64,93,6.02
391,Jalpan,MX,2022-11-21 17:20:15,21.2333,-99.4833,68.99,69,100,4.79
392,Lazaro Cardenas,MX,2022-11-21 17:20:16,17.9583,-102.2,83.19,64,31,2.64
393,Armidale,AU,2022-11-21 17:16:23,-30.5167,151.65,42.35,62,0,14.79
394,Hamilton,US,2022-11-21 17:19:42,39.1834,-84.5333,45.59,32,0,13.8
395,Flin Flon,CA,2022-11-21 17:20:16,54.7682,-101.865,15.64,86,75,6.91
396,Belogorsk,RU,2022-11-21 17:20:17,50.9158,128.4611,-4.74,100,86,3.78
397,Nemuro,JP,2022-11-21 17:20:18,43.3236,145.575,52.39,91,81,22.1
398,Qaqortoq,GL,2022-11-21 17:20:18,60.7167,-46.0333,19.42,85,17,5.17
399,Labuhan,ID,2022-11-21 17:20:18,-6.8844,112.2051,80.2,82,99,8.95
400,Xuanzhou,CN,2022-11-21 17:20:19,30.9525,118.7553,59.32,89,99,6.08
401,Rio Rancho,US,2022-11-21 17:19:48,35.2334,-106.6645,46.15,35,0,4.0
402,Chicama,PE,2022-11-21 17:20:20,-7.8447,-79.1469,66.74,55,18,9.6
403,Cartagena Del Chaira,CO,2022-11-21 17:20:20,1.3349,-74.8429,89.76,50,65,7.23
404,Vryburg,ZA,2022-11-21 17:20:21,-26.9566,24.7284,81.18,25,97,17.27
405,Celestun,MX,2022-11-21 17:20:21,20.8667,-90.4,81.43,70,99,11.3
406,Truro,GB,2022-11-21 17:20:21,50.2653,-5.0544,49.28,81,40,18.41
407,Moyale,KE,2022-11-21 17:20:22,3.5167,39.0584,72.34,63,82,12.57
408,Sayyan,YE,2022-11-21 17:20:22,15.1718,44.3244,54.37,51,77,10.71
409,Mutis,CO,2022-11-21 17:20:23,6.2262,-77.4044,77.97,92,99,6.55
410,Apache Junction,US,2022-11-21 17:20:23,33.4151,-111.5496,63.63,28,0,6.91
411,Monroe,US,2022-11-21 17:19:31,43.1501,-77.6831,40.06,39,99,7.0
412,Lake Havasu City,US,2022-11-21 17:20:24,34.4839,-114.3224,62.22,25,0,1.99
413,Kaseda,JP,2022-11-21 17:20:24,31.4167,130.3167,66.49,76,41,5.03
414,Husavik,IS,2022-11-21 17:20:25,66.0449,-17.3389,38.7,82,15,10.63
415,Bereznik,RU,2022-11-21 17:20:25,62.8551,42.7072,13.28,97,58,1.9
416,Urupes,BR,2022-11-21 17:21:26,-21.2017,-49.29,90.73,23,82,11.07
417,Nikolayevsk-Na-Amure,RU,2022-11-21 17:21:26,53.1406,140.73,17.17,98,95,2.46
418,Ojinaga,MX,2022-11-21 17:21:27,29.5667,-104.4167,50.95,66,100,0.0
419,Kargasok,RU,2022-11-21 17:21:27,59.0556,80.8572,8.06,90,100,14.38
420,Samarai,PG,2022-11-21 17:21:28,-10.6167,150.6667,81.16,78,100,6.44
421,Coracao De Jesus,BR,2022-11-21 17:21:28,-16.6853,-44.365,81.21,49,73,1.97
422,Gornopravdinsk,RU,2022-11-21 17:21:29,60.05,69.9,18.32,95,100,8.9
423,Lorengau,PG,2022-11-21 17:21:29,-2.0226,147.2712,80.92,70,73,6.69
424,Nouadhibou,MR,2022-11-21 17:21:29,20.931,-17.0347,85.98,28,0,8.05
425,Oktyabrskiy,RU,2022-11-21 17:21:30,54.4815,53.471,11.12,99,93,1.03
426,Zhigansk,RU,2022-11-21 17:21:30,66.7697,123.3711,-30.51,100,96,0.85
427,Dale,US,2022-11-21 17:21:31,38.1689,-86.99,46.47,28,0,13.8
428,Aksarka,RU,2022-11-21 17:21:31,66.5606,67.7975,-5.39,92,97,20.47
429,Salym,RU,2022-11-21 17:21:32,60.0625,71.4789,16.63,94,100,9.69
430,Tual,ID,2022-11-21 17:21:32,-5.6667,132.75,83.79,75,100,7.56
431,Moussoro,TD,2022-11-21 17:21:33,13.6408,16.4901,82.29,10,6,10.67
432,Pangody,RU,2022-11-21 17:21:33,65.85,74.4859,-4.59,95,100,17.69
433,Borogontsy,RU,2022-11-21 17:21:34,62.6683,131.1683,-29.16,100,100,1.16
434,Mecca,SA,2022-11-21 17:20:33,21.4267,39.8261,82.0,57,11,5.99
435,Bilibino,RU,2022-11-21 17:21:35,68.0546,166.4372,-26.01,100,98,3.56
436,Vostok,RU,2022-11-21 17:21:35,46.4856,135.8833,7.72,91,46,4.41
437,Katangli,RU,2022-11-21 17:21:36,51.7102,143.2326,17.42,92,30,5.73
438,Le Port,RE,2022-11-21 17:21:36,-20.9373,55.2919,77.0,74,1,7.52
439,Rawah,IQ,2022-11-21 17:21:36,34.4816,41.9093,64.54,43,96,3.8
440,Gezing,AT,2022-11-21 17:21:37,47.9178,13.1299,38.1,96,0,6.91
441,Mende,FR,2022-11-21 17:21:37,44.6667,3.5,35.69,99,100,3.83
442,Muroto,JP,2022-11-21 17:21:38,33.2833,134.15,64.49,65,65,5.01
443,Guerrero Negro,MX,2022-11-21 17:17:41,27.9769,-114.0611,68.25,40,20,1.9
444,Guaranda,EC,2022-11-21 17:20:13,-1.6,-79.0,71.91,98,95,6.89
445,Altona,DE,2022-11-21 17:21:39,53.55,9.9333,31.75,86,0,9.22
446,Cabra,ES,2022-11-21 17:21:39,37.4725,-4.4421,58.8,86,100,19.19
447,Sorel,CA,2022-11-21 17:21:40,46.0418,-73.1136,28.18,92,98,13.6
448,Energetik,RU,2022-11-21 17:21:40,51.7445,58.7934,10.13,97,63,4.79
449,Tura,IN,2022-11-21 17:21:41,25.5198,90.2201,61.29,90,78,3.85
450,Araouane,ML,2022-11-21 17:21:41,18.9048,-3.5265,82.0,11,98,10.71
451,Chhatarpur,IN,2022-11-21 17:21:42,24.9,79.6,62.1,44,22,3.33
452,Xichang,CN,2022-11-21 17:21:42,27.8964,102.2634,48.65,83,18,3.44
453,Porto Franco,BR,2022-11-21 17:19:03,-6.3383,-47.3992,86.63,57,36,2.37
454,Tarrafal,CV,2022-11-21 17:21:43,15.2833,-23.7667,81.39,69,41,17.87
455,Bereda,ES,2022-11-21 17:21:43,43.2686,-7.5406,44.42,99,73,8.19
456,Lososina,RU,2022-11-21 17:21:44,48.9975,140.3106,26.17,53,22,10.31
457,Stromness,GB,2022-11-21 17:21:45,58.965,-3.296,42.76,85,100,11.99
458,Bima,ID,2022-11-21 17:21:45,-8.4667,118.7167,78.35,89,45,3.06
459,Mangai,CD,2022-11-21 17:21:45,-4.05,19.5333,69.48,99,100,3.47
460,Aksha,RU,2022-11-21 17:21:46,50.2814,113.2867,1.58,97,69,1.19
461,Ulaanbaatar,MN,2022-11-21 17:19:20,47.9077,106.8832,1.53,85,40,2.24
462,Bud,US,2022-11-21 17:22:46,39.447,-86.1758,44.89,33,0,16.82
463,Quime,BO,2022-11-21 17:22:47,-16.9833,-67.2167,68.5,41,47,9.55
464,Vigrestad,NO,2022-11-21 17:22:47,58.5667,5.7,36.59,60,76,22.59
465,Emerald,AU,2022-11-21 17:22:48,-23.5333,148.1667,74.17,25,83,9.46
466,La Ronge,CA,2022-11-21 17:22:48,55.1001,-105.2842,16.05,86,75,8.05
467,Necochea,AR,2022-11-21 17:22:49,-38.5473,-58.7368,57.92,84,100,17.47
468,Riyadh,SA,2022-11-21 17:18:26,24.6877,46.7219,68.14,29,0,8.34
469,Tabou,CI,2022-11-21 17:22:49,4.423,-7.3528,80.22,78,87,6.76
470,Kariba,ZW,2022-11-21 17:22:50,-16.5167,28.8,84.2,43,59,5.44
471,Mao,ES,2022-11-21 17:22:50,39.8885,4.2658,66.76,72,75,20.71
472,Bissora,GW,2022-11-21 17:22:51,12.2231,-15.4475,93.27,23,14,6.2
473,Dubbo,AU,2022-11-21 17:19:35,-32.25,148.6167,48.33,76,15,10.36
474,Carnarvon,AU,2022-11-21 17:22:51,-24.8667,113.6333,73.96,58,49,9.42
475,Praia Da Vitoria,PT,2022-11-21 17:22:52,38.7333,-27.0667,70.05,83,40,16.33
476,Sambava,MG,2022-11-21 17:22:52,-14.2667,50.1667,75.67,83,21,6.53
477,Cosmopolis,BR,2022-11-21 17:22:53,-22.6458,-47.1961,90.48,26,65,1.36
478,Bosaso,SO,2022-11-21 17:22:53,11.2842,49.1816,77.95,69,57,6.26
479,Salalah,OM,2022-11-21 17:22:53,17.0151,54.0924,80.69,69,0,3.44
480,Ormara,PK,2022-11-21 17:22:54,25.2088,64.6357,80.02,58,0,7.74
481,Manakara,MG,2022-11-21 17:22:54,-22.1333,48.0167,73.27,80,72,7.67
482,Isla Vista,US,2022-11-21 17:21:28,34.4133,-119.861,70.34,31,0,0.0
483,Dangtu,CN,2022-11-21 17:22:55,31.5723,118.4928,60.85,81,95,6.24
484,Sumbe,AO,2022-11-21 17:22:55,-11.2061,13.8437,77.58,82,75,5.93
485,Dubovka,RU,2022-11-21 17:22:56,49.0583,44.829,50.95,94,100,4.14
486,Cedro,BR,2022-11-21 17:22:56,-6.6067,-39.0622,97.12,23,35,6.91
487,Silver City,US,2022-11-21 17:18:59,32.7701,-108.2803,46.63,47,0,4.61
488,Svetlograd,RU,2022-11-21 17:22:57,45.3353,42.8547,56.52,69,100,6.11
489,Najran,SA,2022-11-21 17:20:24,17.4924,44.1277,66.85,48,2,8.95
490,Castrovillari,IT,2022-11-21 17:22:58,39.8203,16.2123,53.29,87,56,5.06
491,Ajuy,PH,2022-11-21 17:22:58,11.1724,123.0197,78.17,88,43,6.64
492,Taksimo,RU,2022-11-21 17:22:58,56.3444,114.8794,-4.95,95,99,1.16
493,Shenjiamen,CN,2022-11-21 17:22:59,29.9576,122.298,64.71,83,26,8.93
494,Tavda,RU,2022-11-21 17:22:59,58.0425,65.2726,16.27,93,97,8.55
495,Ayan,RU,2022-11-21 17:23:00,56.45,138.1667,15.69,66,100,14.76
496,Fuling,CN,2022-11-21 17:23:00,29.7022,107.3919,59.76,94,20,1.05
497,Itumbiara,BR,2022-11-21 17:23:00,-18.4192,-49.2153,91.6,32,75,8.39
498,Liverpool,GB,2022-11-21 17:18:56,53.4106,-2.9779,46.29,95,75,11.5
499,Zhuhai,CN,2022-11-21 17:23:01,22.2769,113.5678,75.85,88,40,17.27
500,Turukhansk,RU,2022-11-21 17:23:02,65.8167,87.9833,-12.3,98,100,4.21
501,Nisia Floresta,BR,2022-11-21 17:23:02,-6.0911,-35.2086,86.81,51,51,14.34
502,Tabas,IR,2022-11-21 17:23:03,33.5959,56.9244,59.22,31,0,4.61
503,Cerritos,US,2022-11-21 17:19:06,33.8583,-118.0648,72.09,28,75,1.01
504,Misratah,LY,2022-11-21 17:23:04,32.3754,15.0925,66.58,51,1,12.21
505,Sayat,TM,2022-11-21 17:23:05,38.7839,63.8803,53.47,49,1,4.61
506,Jalu,LY,2022-11-21 17:23:05,29.0331,21.5482,67.64,43,0,11.36
507,Itarema,BR,2022-11-21 17:24:06,-2.9248,-39.9167,86.86,55,66,19.44
508,Diu,IN,2022-11-21 17:24:06,20.7141,70.9822,72.55,38,0,9.13
509,Balti,MD,2022-11-21 17:24:06,47.7617,27.9289,34.66,98,100,12.03
510,Banfora,BF,2022-11-21 17:24:07,10.6333,-4.7667,90.5,17,86,6.26
511,Sulangan,PH,2022-11-21 17:24:08,11.1373,123.7228,82.47,77,51,10.02
512,Port Macquarie,AU,2022-11-21 17:24:09,-31.4333,152.9167,57.07,49,7,7.94
513,Khani,GE,2022-11-21 17:24:10,41.9563,42.9566,54.97,52,100,7.18
514,Sapouy,BF,2022-11-21 17:24:11,11.5544,-1.7736,88.29,14,63,8.68
515,Kadaya,RU,2022-11-21 17:24:12,50.9327,119.2911,-22.54,100,42,0.81
516,Laje,BR,2022-11-21 17:24:12,-10.1833,-40.9667,86.88,38,96,7.85
517,Sistranda,NO,2022-11-21 17:24:13,63.7256,8.834,30.16,60,14,25.95
518,Pamanukan,ID,2022-11-21 17:24:13,-6.2842,107.8106,80.62,76,65,6.55
519,Galle,LK,2022-11-21 17:24:14,6.0367,80.217,77.7,79,87,6.82
520,Baruun-Urt,MN,2022-11-21 17:24:14,46.6806,113.2792,18.64,61,44,7.18
521,Inhambane,MZ,2022-11-21 17:24:15,-23.865,35.3833,75.18,53,20,10.36
522,Okha,RU,2022-11-21 17:24:16,53.5739,142.9478,20.44,95,84,11.27
523,High Level,CA,2022-11-21 17:24:16,58.5169,-117.136,19.51,100,20,5.75
524,Shenkursk,RU,2022-11-21 17:24:17,62.1091,42.896,11.12,96,35,2.13
525,Panjab,AF,2022-11-21 17:24:18,34.388,67.0233,15.26,82,0,5.3
526,Camacha,PT,2022-11-21 17:24:18,33.0833,-16.3333,65.62,68,40,12.66
527,Buraydah,SA,2022-11-21 17:24:18,26.326,43.975,66.65,35,0,7.09
528,Roald,NO,2022-11-21 17:24:19,62.5833,6.1333,37.54,38,0,18.41
529,Neuquen,AR,2022-11-21 17:24:19,-38.9516,-68.0591,73.29,17,0,6.91
530,Rozivka,UA,2022-11-21 17:24:20,46.9385,35.7724,63.81,52,100,18.07
531,Svetlyy,RU,2022-11-21 17:24:21,54.675,20.1347,28.45,87,97,7.65
532,Tosya,TR,2022-11-21 17:24:22,41.0155,34.0401,54.55,62,96,3.89
533,Los Llanos De Aridane,ES,2022-11-21 17:24:22,28.6585,-17.9182,70.12,77,75,12.66
534,Dauphin,CA,2022-11-21 17:24:23,51.1494,-100.0502,23.14,68,0,6.91
535,Pevek,RU,2022-11-21 17:24:23,69.7008,170.3133,-5.49,97,100,9.4
536,Gravdal,NO,2022-11-21 17:24:24,68.1214,13.5031,30.09,86,0,2.3
537,Carballo,ES,2022-11-21 17:24:25,43.213,-8.691,53.87,82,67,12.95
538,Nishihara,JP,2022-11-21 17:24:25,26.1842,127.7558,70.88,88,0,3.44
539,Frontera,MX,2022-11-21 17:24:26,26.9333,-101.45,48.33,76,100,0.0
540,Yaan,NG,2022-11-21 17:24:28,7.3833,8.5667,86.07,33,60,3.58
541,Reutlingen,DE,2022-11-21 17:24:28,48.4914,9.2043,41.4,90,96,6.04
542,Prieska,ZA,2022-11-21 17:24:28,-29.6641,22.7474,87.03,13,100,13.85
543,Rocha,UY,2022-11-21 17:24:29,-34.4833,-54.3333,67.28,96,100,4.27
544,Aranos,NA,2022-11-21 17:21:27,-24.1333,19.1167,82.11,29,89,19.33
545,Khandbari,NP,2022-11-21 17:24:30,27.3747,87.2039,57.92,72,1,2.57
546,Aktash,RU,2022-11-21 17:24:30,50.3,87.7333,6.26,84,100,4.5
547,Cabedelo,BR,2022-11-21 17:24:31,-6.9811,-34.8339,81.27,69,58,12.73
548,Tautira,PF,2022-11-21 17:24:31,-17.7333,-149.15,77.41,78,42,13.85
549,Bonoua,CI,2022-11-21 17:24:32,5.2741,-3.595,83.82,76,46,6.26
550,Mega,ET,2022-11-21 17:24:32,4.05,38.3,65.62,62,91,13.15
551,Les Trois-Bassins,RE,2022-11-21 17:24:33,-21.1,55.3,67.93,75,2,7.29
552,Gerash,IR,2022-11-21 17:24:34,27.6652,54.1371,62.74,43,66,2.13
553,Rozhyshche,UA,2022-11-21 17:24:34,50.9154,25.2691,35.37,90,100,3.11
554,Tulum,MX,2022-11-21 17:24:35,20.2167,-87.4667,81.99,76,98,2.06
555,Bantry,IE,2022-11-21 17:25:36,51.6833,-9.45,49.78,82,67,26.71
556,Sovetskiy,RU,2022-11-21 17:25:37,61.3614,63.5842,12.25,82,91,10.13
557,Shaowu,CN,2022-11-21 17:25:37,27.3409,117.4831,67.6,88,67,1.86
558,Dunedin,NZ,2022-11-21 17:24:21,-45.8742,170.5036,50.81,82,93,3.96
559,Sisimiut,GL,2022-11-21 17:25:38,66.9395,-53.6735,19.89,92,100,9.84
560,Mount Isa,AU,2022-11-21 17:25:40,-20.7333,139.5,76.77,20,75,12.66
561,Chhabra,IN,2022-11-21 17:25:40,24.6667,76.8333,63.43,37,1,4.29
562,Hit,IQ,2022-11-21 17:25:40,33.6416,42.8251,67.75,37,78,5.93
563,Finschhafen,PG,2022-11-21 17:25:41,-6.6024,147.8681,80.08,82,70,4.97
564,Bathsheba,BB,2022-11-21 17:25:41,13.2167,-59.5167,83.01,83,40,16.11
565,Capao Bonito,BR,2022-11-21 17:25:42,-24.0058,-48.3494,87.4,32,95,3.71
566,Pilar,BR,2022-11-21 17:25:42,-9.5972,-35.9567,85.93,52,64,12.26
567,Sinnamary,GF,2022-11-21 17:25:43,5.3833,-52.95,86.14,65,23,13.85
568,Zemio,CF,2022-11-21 17:25:43,5.0314,25.1361,78.15,41,98,2.91
569,Medeiros Neto,BR,2022-11-21 17:25:44,-17.3739,-40.2206,75.83,85,100,7.94
570,Pandan,PH,2022-11-21 17:25:44,14.0453,124.1694,79.21,89,88,10.6
571,Santa Rosa,PH,2022-11-21 17:25:45,14.3122,121.1114,80.11,89,92,9.17
572,Gladstone,AU,2022-11-21 17:25:45,-23.85,151.25,78.73,89,100,4.61
